STRUCTURE[;],STRUCTURE_ID,ACTION,COUNTRY,INDICATOR,FREQUENCY,TIME_PERIOD,OBS_VALUE,SCALE,PRECISION,DECIMALS_DISPLAYED,FUNCTIONAL_CAT,INT_ACC_ITEM,NA_STO,GFS_STO,COICOP_1999,TRADE_FLOW,COMMODITY,SOC_CONCEPTS,SECTOR,ACCOUNTING_ENTRY,INDEX_TYPE,PRICES,STATISTICAL_MEASURES,EXRATE,TRANSFORMATION,UNIT,REPORTING_PERIOD_TYPE,DERIVATION_TYPE,OVERLAP,COUNTRY_UPDATE_DATE
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIE,A,1987,0.00236,0,,3,,,,,,,,,,,CPI,,,,,IX,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIE,A,1988,0.003198,0,,3,,,,,,,,,,,CPI,,,,,IX,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIE,A,1989,0.005789,0,,3,,,,,,,,,,,CPI,,,,,IX,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIE,A,1990,0.0079,0,,3,,,,,,,,,,,CPI,,,,,IX,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIE,A,1991,0.010351,0,,3,,,,,,,,,,,CPI,,,,,IX,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIE,A,1992,0.013648,0,,3,,,,,,,,,,,CPI,,,,,IX,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIE,A,1993,0.019918,0,,3,,,,,,,,,,,CPI,,,,,IX,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIE,A,1994,0.034027,0,,3,,,,,,,,,,,CPI,,,,,IX,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIE,A,1995,0.053291,0,,3,,,,,,,,,,,CPI,,,,,IX,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIE,A,1996,0.108311,0,,3,,,,,,,,,,,CPI,,,,,IX,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIE,A,1997,0.149045,0,,3,,,,,,,,,,,CPI,,,,,IX,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIE,A,1998,0.193619,0,,3,,,,,,,,,,,CPI,,,,,IX,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIE,A,1999,0.232397,0,,3,,,,,,,,,,,CPI,,,,,IX,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIE,A,2000,0.263611,0,,3,,,,,,,,,,,CPI,,,,,IX,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIE,A,2001,0.295987,0,,3,,,,,,,,,,,CPI,,,,,IX,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIE,A,2002,0.38838,0,,3,,,,,,,,,,,CPI,,,,,IX,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIE,A,2003,0.49357,0,,3,,,,,,,,,,,CPI,,,,,IX,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIE,A,2004,0.588261,0,,3,,,,,,,,,,,CPI,,,,,IX,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIE,A,2005,0.672726,0,,3,,,,,,,,,,,CPI,,,,,IX,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIE,A,2006,0.786862,0,,3,,,,,,,,,,,CPI,,,,,IX,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIE,A,2007,0.963568,0,,3,,,,,,,,,,,CPI,,,,,IX,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIE,A,2008,1.26131,0,,3,,,,,,,,,,,CPI,,,,,IX,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIE,A,2009,1.57736,0,,3,,,,,,,,,,,CPI,,,,,IX,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIE,A,2010,2.006148,0,,3,,,,,,,,,,,CPI,,,,,IX,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIE,A,2011,2.559235,0,,3,,,,,,,,,,,CPI,,,,,IX,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIE,A,2012,3.072817,0,,3,,,,,,,,,,,CPI,,,,,IX,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIE,A,2013,4.79953,0,,3,,,,,,,,,,,CPI,,,,,IX,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIE,A,2014,8.089149,0,,3,,,,,,,,,,,CPI,,,,,IX,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIE,A,2015,22.719958,0,,3,,,,,,,,,,,CPI,,,,,IX,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIE,A,2016,85.053141,0,,3,,,,,,,,,,,CPI,,,,,IX,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIE,A,2017,818.746206,0,,3,,,,,,,,,,,CPI,,,,,IX,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIE,A,2018,1065682.063191,0,,3,,,,,,,,,,,CPI,,,,,IX,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIE,A,2019,103216574.078106,0,,3,,,,,,,,,,,CPI,,,,,IX,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIE,A,2020,3158261234.42633,0,,3,,,,,,,,,,,CPI,,,,,IX,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIE,A,2021,24836032114.6067,0,,3,,,,,,,,,,,CPI,,,,,IX,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIE,A,2022,82948824336.6958,0,,3,,,,,,,,,,,CPI,,,,,IX,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIE,A,2023,240535585125.489,0,,3,,,,,,,,,,,CPI,,,,,IX,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIE,A,2024,355732389627.879,0,,3,,,,,,,,,,,CPI,,,,,IX,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIE,A,2025,2046461309832.13,0,,3,,,,,,,,,,,CPI,,,,,IX,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIE,A,2026,6542227233727.24,0,,3,,,,,,,,,,,CPI,,,,,IX,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIE,A,2027,11748900163963.3,0,,3,,,,,,,,,,,CPI,,,,,IX,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIEPCH,A,1985,9.122288,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIEPCH,A,1986,12.710606,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIEPCH,A,1987,40.274914,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIEPCH,A,1988,35.509554,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIEPCH,A,1989,81.005755,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIEPCH,A,1990,36.478343,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIEPCH,A,1991,31.017954,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIEPCH,A,1992,31.856562,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIEPCH,A,1993,45.940737,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIEPCH,A,1994,70.835813,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIEPCH,A,1995,56.615496,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIEPCH,A,1996,103.243042,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIEPCH,A,1997,37.609269,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIEPCH,A,1998,29.905909,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIEPCH,A,1999,20.028267,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIEPCH,A,2000,13.431062,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIEPCH,A,2001,12.281735,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIEPCH,A,2002,31.215494,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIEPCH,A,2003,27.084192,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIEPCH,A,2004,19.184943,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIEPCH,A,2005,14.35835,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIEPCH,A,2006,16.966232,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIEPCH,A,2007,22.456997,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIEPCH,A,2008,30.9,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIEPCH,A,2009,25.057296,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIEPCH,A,2010,27.183873,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIEPCH,A,2011,27.569645,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIEPCH,A,2012,20.067771,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIEPCH,A,2013,56.193164,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIEPCH,A,2014,68.540454,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIEPCH,A,2015,180.869565,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIEPCH,A,2016,274.354298,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIEPCH,A,2017,862.629009,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIEPCH,A,2018,130060.244462,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIEPCH,A,2019,9585.494168,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIEPCH,A,2020,2959.839239,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIEPCH,A,2021,686.383085,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIEPCH,A,2022,233.985815,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIEPCH,A,2023,189.980704,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIEPCH,A,2024,47.891793,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIEPCH,A,2025,475.28113,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIEPCH,A,2026,219.684873,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIEPCH,A,2027,79.585633,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIPCH,A,1980,21.355257,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIPCH,A,1981,16.243674,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIPCH,A,1982,9.60699,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIPCH,A,1983,6.241711,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIPCH,A,1984,12.249951,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIPCH,A,1985,11.381704,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIPCH,A,1986,11.543664,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIPCH,A,1987,28.136925,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIPCH,A,1988,29.468324,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIPCH,A,1989,84.46332,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIPCH,A,1990,40.655671,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIPCH,A,1991,34.205234,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIPCH,A,1992,31.422543,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIPCH,A,1993,38.121754,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIPCH,A,1994,60.817157,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIPCH,A,1995,59.922949,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIPCH,A,1996,99.875646,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIPCH,A,1997,50.040173,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIPCH,A,1998,35.782026,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIPCH,A,1999,23.569881,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIPCH,A,2000,16.205518,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIPCH,A,2001,12.530988,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIPCH,A,2002,22.433599,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIPCH,A,2003,31.090513,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIPCH,A,2004,21.747036,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIPCH,A,2005,15.954628,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIPCH,A,2006,13.662646,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIPCH,A,2007,18.698645,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIPCH,A,2008,31.440599,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIPCH,A,2009,26.040851,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIPCH,A,2010,28.187465,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIPCH,A,2011,26.090212,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIPCH,A,2012,21.068996,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIPCH,A,2013,40.639428,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIPCH,A,2014,62.16865,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIPCH,A,2015,121.738085,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIPCH,A,2016,254.948535,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIPCH,A,2017,438.117207,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIPCH,A,2018,65374.082084,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIPCH,A,2019,19906.024315,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIPCH,A,2020,2355.147243,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIPCH,A,2021,1588.513143,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIPCH,A,2022,186.54218,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIPCH,A,2023,337.45759,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIPCH,A,2024,49.355897,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIPCH,A,2025,251.953985,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIPCH,A,2026,387.396834,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PCPIPCH,A,2027,94.37248,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PPPEX,A,2018,0.000021,0,,3,,,,,,,,,,,,,RT,XDC_PU,,,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PPPEX,A,2019,0.004455,0,,3,,,,,,,,,,,,,RT,XDC_PU,,,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PPPEX,A,2020,0.087487,0,,3,,,,,,,,,,,,,RT,XDC_PU,,,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PPPEX,A,2021,1.094849,0,,3,,,,,,,,,,,,,RT,XDC_PU,,,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PPPEX,A,2022,3.179068,0,,3,,,,,,,,,,,,,RT,XDC_PU,,,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PPPEX,A,2023,14.343937,0,,3,,,,,,,,,,,,,RT,XDC_PU,,,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PPPEX,A,2024,21.804183,0,,3,,,,,,,,,,,,,RT,XDC_PU,,,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PPPEX,A,2025,69.37844,0,,3,,,,,,,,,,,,,RT,XDC_PU,,,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PPPEX,A,2026,352.866737,0,,3,,,,,,,,,,,,,RT,XDC_PU,,,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PPPEX,A,2027,670.73838,0,,3,,,,,,,,,,,,,RT,XDC_PU,,,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PPPGDP,A,1980,118831734000,9,,3,,,B1GQ,,,,,,,,,V,,,,,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PPPGDP,A,1981,128398876000,9,,3,,,B1GQ,,,,,,,,,V,,,,,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PPPGDP,A,1982,139938816000,9,,3,,,B1GQ,,,,,,,,,V,,,,,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PPPGDP,A,1983,131086865000,9,,3,,,B1GQ,,,,,,,,,V,,,,,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PPPGDP,A,1984,142911778000,9,,3,,,B1GQ,,,,,,,,,V,,,,,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PPPGDP,A,1985,148709803000,9,,3,,,B1GQ,,,,,,,,,V,,,,,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PPPGDP,A,1986,160927146000,9,,3,,,B1GQ,,,,,,,,,V,,,,,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PPPGDP,A,1987,172832739000,9,,3,,,B1GQ,,,,,,,,,V,,,,,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PPPGDP,A,1988,190576653000,9,,3,,,B1GQ,,,,,,,,,V,,,,,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PPPGDP,A,1989,170481950000,9,,3,,,B1GQ,,,,,,,,,V,,,,,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PPPGDP,A,1990,188301212000,9,,3,,,B1GQ,,,,,,,,,V,,,,,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PPPGDP,A,1991,213611605000,9,,3,,,B1GQ,,,,,,,,,V,,,,,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PPPGDP,A,1992,231720372000,9,,3,,,B1GQ,,,,,,,,,V,,,,,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PPPGDP,A,1993,237865576000,9,,3,,,B1GQ,,,,,,,,,V,,,,,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PPPGDP,A,1994,237237519000,9,,3,,,B1GQ,,,,,,,,,V,,,,,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PPPGDP,A,1995,251782239000,9,,3,,,B1GQ,,,,,,,,,V,,,,,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PPPGDP,A,1996,255884638000,9,,3,,,B1GQ,,,,,,,,,V,,,,,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PPPGDP,A,1997,276880619000,9,,3,,,B1GQ,,,,,,,,,V,,,,,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PPPGDP,A,1998,280816075000,9,,3,,,B1GQ,,,,,,,,,V,,,,,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PPPGDP,A,1999,267786443000,9,,3,,,B1GQ,,,,,,,,,V,,,,,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,PPPGDP,A,2000,283949149000,9,,3,,,B1GQ,,,,,,,,,V,,,,,,,OL,9/16/2025
